,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,TOTAL_DAYS,KWH_AVG_CONSO,NB_INVOICES
30140,1086BR,01/07/2018,31/07/2018,2 180,"233,26",205 days,10.634146341463415,34
30141,1086BR,01/08/2018,31/08/2018,2 565,"274,46",235 days,10.914893617021276,34
30142,1086BR,01/09/2018,26/09/2018,1 752,"187,46",260 days,6.7384615384615385,34
30143,1086BR,27/09/2018,31/10/2018,2 502,"267,71",34 days,73.58823529411765,34
30144,1086BR,01/11/2018,30/11/2018,2 194,"234,76",323 days,6.792569659442725,34
30145,1086BR,01/12/2018,31/12/2018,2 211,"236,58",353 days,6.263456090651558,34
30146,1086BR,01/01/2019,31/01/2019,2 335,"249,85",30 days,77.83333333333333,34
30147,1086BR,01/02/2019,28/02/2019,1 960,"209,72",57 days,34.3859649122807,34
30148,1086BR,01/03/2019,31/03/2019,2 103,"225,02",87 days,24.17241379310345,34
30149,1086BR,01/04/2019,30/04/2019,2 325,"248,78",116 days,20.04310344827586,34
30150,1086BR,01/05/2019,31/05/2019,2 263,"242,14",146 days,15.5,34
30151,1086BR,01/06/2019,30/06/2019,2 151,"230,16",175 days,12.291428571428572,34
30152,1086BR,01/07/2019,31/07/2019,2 457,"262,90",205 days,11.985365853658537,34
30153,1086BR,01/08/2019,31/08/2019,2 552,"273,06",235 days,10.859574468085107,34
30154,1086BR,01/09/2019,30/09/2019,2 233,"238,93",264 days,8.458333333333334,34
30155,1086BR,01/10/2019,31/10/2019,2 363,"252,84",294 days,8.037414965986395,34
30156,1086BR,01/11/2019,30/11/2019,2 464,"263,65",323 days,7.628482972136223,34
30157,1086BR,01/12/2019,31/12/2019,2 208,"236,26",353 days,6.254957507082153,34
30158,1086BR,01/01/2020,31/01/2020,2 210,"291,72",30 days,73.66666666666667,34
30159,1086BR,01/02/2020,29/02/2020,2 355,"310,86",58 days,40.60344827586207,34
30160,1086BR,01/03/2020,31/03/2020,2 532,"334,22",88 days,28.772727272727273,34
30161,1086BR,01/04/2020,30/04/2020,2 347,"309,80",117 days,20.05982905982906,34
30162,1086BR,01/05/2020,31/05/2020,2 573,"339,64",147 days,17.503401360544217,34
30163,1086BR,01/06/2020,30/06/2020,2 370,"312,84",176 days,13.465909090909092,34
30164,1086BR,01/07/2020,31/07/2020,2 572,"339,50",206 days,12.485436893203884,34
30165,1086BR,01/08/2020,31/08/2020,2 623,"346,24",236 days,11.114406779661017,34
30166,1086BR,01/09/2020,30/09/2020,2 506,"330,79",265 days,9.456603773584906,34
30167,1086BR,01/10/2020,31/10/2020,2 495,"329,34",295 days,8.457627118644067,34
30168,1092BR,01/01/2018,31/01/2018,2 274,"251,26",30 days,75.8,35
30169,1092BR,01/02/2018,28/02/2018,2 053,"228,11",57 days,36.01754385964912,35
30170,1092BR,01/03/2018,31/03/2018,2 279,"251,75",87 days,26.195402298850574,35
30171,1092BR,01/04/2018,30/04/2018,2 255,"249,23",116 days,19.439655172413794,35
30172,1092BR,01/05/2018,31/05/2018,2 366,"260,83",146 days,16.205479452054796,35
30173,1092BR,01/06/2018,30/06/2018,2 321,"256,05",175 days,13.262857142857143,35
30174,1092BR,01/07/2018,31/07/2018,2 395,"264,04",205 days,11.682926829268293,35
30175,1092BR,01/08/2018,31/08/2018,2 424,"267,04",235 days,10.314893617021276,35
30176,1092BR,01/09/2018,30/09/2018,2 264,"252,06",264 days,8.575757575757576,35
30177,1092BR,01/10/2018,31/10/2018,2 317,"257,64",294 days,7.880952380952381,35
30178,1092BR,01/11/2018,30/11/2018,2 381,"263,48",323 days,7.371517027863777,35
30179,1092BR,01/12/2018,31/12/2018,2 779,"304,78",353 days,7.872521246458923,35
30180,1092BR,01/01/2019,31/01/2019,2 777,"297,29",30 days,92.56666666666666,35
30181,1092BR,01/02/2019,28/02/2019,2 504,"269,32",57 days,43.92982456140351,35
30182,1092BR,01/03/2019,31/03/2019,2 770,"296,53",87 days,31.839080459770116,35
30183,1092BR,01/04/2019,30/04/2019,2 587,"277,44",116 days,22.301724137931036,35
30184,1092BR,01/05/2019,31/05/2019,2 535,"271,64",146 days,17.363013698630137,35
30185,1092BR,01/06/2019,30/06/2019,2 536,"271,82",175 days,14.491428571428571,35
30186,1092BR,01/07/2019,31/07/2019,2 603,"278,62",205 days,12.697560975609756,35
30187,1092BR,01/08/2019,31/08/2019,2 613,"279,62",235 days,11.119148936170212,35
30188,1092BR,01/09/2019,30/09/2019,2 472,"265,23",264 days,9.363636363636363,35
30189,1092BR,01/10/2019,31/10/2019,2 545,"272,64",294 days,8.656462585034014,35
30190,1092BR,01/11/2019,30/11/2019,2 443,"262,22",323 days,7.563467492260062,35
30191,1092BR,01/12/2019,31/12/2019,2 514,"269,43",353 days,7.121813031161473,35
30192,1092BR,01/01/2020,31/01/2020,2 514,"320,89",30 days,83.8,35
30193,1092BR,01/02/2020,29/02/2020,2 390,"305,77",58 days,41.206896551724135,35
30194,1092BR,01/03/2020,31/03/2020,2 530,"321,28",88 days,28.75,35
30195,1092BR,01/04/2020,30/04/2020,2 527,"320,99",117 days,21.5982905982906,35
30196,1092BR,01/05/2020,31/05/2020,2 609,"330,97",147 days,17.74829931972789,35
30197,1092BR,01/06/2020,30/06/2020,2 549,"323,69",176 days,14.482954545454545,35
30198,1092BR,01/07/2020,31/07/2020,2 710,"343,33",206 days,13.155339805825243,35
30199,1092BR,01/08/2020,31/08/2020,2 754,"348,68",236 days,11.669491525423728,35
30200,1092BR,01/09/2020,30/09/2020,2 623,"332,70",265 days,9.89811320754717,35
30201,1092BR,01/10/2020,31/10/2020,2 671,"338,51",295 days,9.054237288135592,35
